pre.send,main.matrix,remain.matrix,total.comput,total
0.00759995,0.182389,0.00970097,0.19209,0.19969
0.00820899,0.181135,0.0103171,0.191452,0.199661
0.00821434,0.182619,0.0103133,0.192932,0.201147
0.00821357,0.181103,0.0102874,0.19139,0.199604
0.00763001,0.183021,0.00974809,0.192769,0.200399
0.00824271,0.181588,0.0103378,0.191926,0.200169
0.00762311,0.18294,0.00973853,0.192678,0.200301
0.00761314,0.181402,0.00972693,0.191129,0.198742
0.00824922,0.182222,0.0103329,0.192555,0.200804
0.00774782,0.18367,0.00988092,0.193551,0.201299
