#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.21,0.00
1,1000,0.21,4.85
2,1000,0.20,10.04
4,1000,0.20,20.05
8,1000,0.20,39.83
16,1000,0.19,84.76
32,1000,0.23,139.93
64,1000,0.23,279.07
128,1000,0.31,410.81
256,1000,0.34,760.53
512,1000,0.39,1318.50
1024,1000,0.50,2049.57
2048,1000,0.75,2743.25
4096,1000,1.12,3662.81
8192,1000,1.96,4181.71
16384,1000,3.14,5217.52
32768,1000,4.96,6611.79
65536,640,8.47,7739.41
131072,320,14.95,8764.59
262144,160,13.75,19062.59
524288,80,26.63,19690.27
1048576,40,62.48,16783.37
2097152,20,143.47,14616.87
4194304,10,310.34,13515.38
8388608,5,880.42,9527.95
16777216,2,2303.72,7282.67
33554432,1,5200.85,6451.72
67108864,1,10424.34,6437.71
134217728,1,20825.96,6444.73
268435456,1,41649.24,6445.15
