#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,5.06
2,1000,0.19,10.77
4,1000,0.19,21.39
8,1000,0.19,42.92
16,1000,0.19,86.42
32,1000,0.23,140.44
64,1000,0.23,283.35
128,1000,0.32,400.95
256,1000,0.33,768.75
512,1000,0.38,1331.41
1024,1000,0.49,2070.61
2048,1000,0.75,2744.31
4096,1000,1.12,3673.30
8192,1000,1.85,4416.46
16384,1000,2.93,5586.71
32768,1000,4.70,6965.89
65536,640,8.35,7845.06
131072,320,15.15,8651.88
262144,160,14.30,18335.09
524288,80,27.87,18813.15
1048576,40,61.41,17073.68
2097152,20,145.60,14403.95
4194304,10,325.28,12894.61
8388608,5,898.46,9336.64
16777216,2,2292.96,7316.85
33554432,1,5232.43,6412.78
67108864,1,10428.78,6434.97
134217728,1,20862.92,6433.32
268435456,1,41613.04,6450.75
