#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.19,5.16
2,1000,0.18,10.90
4,1000,0.19,21.40
8,1000,0.19,43.21
16,1000,0.18,86.79
32,1000,0.23,138.86
64,1000,0.23,279.11
128,1000,0.31,418.58
256,1000,0.33,777.38
512,1000,0.40,1291.58
1024,1000,0.50,2048.30
2048,1000,0.74,2761.09
4096,1000,1.11,3684.38
8192,1000,1.86,4415.37
16384,1000,3.12,5254.19
32768,1000,5.01,6535.51
65536,640,8.38,7820.61
131072,320,15.17,8639.70
262144,160,13.82,18963.60
524288,80,26.55,19750.53
1048576,40,62.24,16847.27
2097152,20,143.07,14658.25
4194304,10,316.75,13241.60
8388608,5,881.07,9520.98
16777216,2,2309.12,7265.63
33554432,1,5218.53,6429.86
67108864,1,10508.67,6386.05
134217728,1,20853.15,6436.33
268435456,1,41749.19,6429.72
