#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.21,0.00
1,1000,0.20,4.91
2,1000,0.21,9.51
4,1000,0.20,20.35
8,1000,0.20,39.69
16,1000,0.19,84.95
32,1000,0.22,142.28
64,1000,0.23,283.36
128,1000,0.32,402.86
256,1000,0.33,779.41
512,1000,0.38,1357.92
1024,1000,0.50,2062.17
2048,1000,0.74,2750.83
4096,1000,1.11,3678.83
8192,1000,1.85,4416.40
16384,1000,2.94,5573.80
32768,1000,4.70,6965.43
65536,640,8.04,8146.73
131072,320,15.00,8740.90
262144,160,15.05,17414.28
524288,80,28.57,18353.46
1048576,40,65.03,16124.43
2097152,20,150.44,13940.50
4194304,10,316.99,13231.79
8388608,5,895.13,9371.38
16777216,2,2285.90,7339.43
33554432,1,5231.05,6414.48
67108864,1,10419.67,6440.60
134217728,1,20873.13,6430.17
268435456,1,41806.66,6420.88
