#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,4.89
2,1000,0.19,10.34
4,1000,0.20,20.09
8,1000,0.20,39.97
16,1000,0.19,84.59
32,1000,0.22,145.33
64,1000,0.22,290.87
128,1000,0.31,416.34
256,1000,0.33,784.20
512,1000,0.37,1390.36
1024,1000,0.49,2071.79
2048,1000,0.74,2757.76
4096,1000,1.11,3690.86
8192,1000,1.85,4428.12
16384,1000,3.10,5282.57
32768,1000,5.01,6545.70
65536,640,8.33,7864.93
131072,320,15.11,8673.00
262144,160,13.70,19131.87
524288,80,26.31,19928.37
1048576,40,60.62,17298.82
2097152,20,142.69,14696.95
4194304,10,308.83,13581.26
8388608,5,862.04,9731.09
16777216,2,2286.45,7337.66
33554432,1,5224.54,6422.47
67108864,1,10472.02,6408.40
134217728,1,20885.64,6426.32
268435456,1,41728.07,6432.97
