#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,4.93
2,1000,0.20,10.20
4,1000,0.21,19.27
8,1000,0.20,40.32
16,1000,0.19,85.42
32,1000,0.22,142.41
64,1000,0.23,282.14
128,1000,0.31,414.43
256,1000,0.34,762.94
512,1000,0.39,1313.29
1024,1000,0.49,2108.56
2048,1000,0.74,2752.68
4096,1000,1.12,3672.13
8192,1000,1.85,4416.56
16384,1000,2.93,5593.37
32768,1000,4.77,6876.31
65536,640,8.37,7825.67
131072,320,15.16,8647.13
262144,160,13.48,19441.80
524288,80,28.79,18209.09
1048576,40,64.72,16202.32
2097152,20,149.87,13993.39
4194304,10,325.39,12890.15
8388608,5,866.89,9676.64
16777216,2,2278.51,7363.24
33554432,1,5216.76,6432.04
67108864,1,10421.76,6439.30
134217728,1,20845.61,6438.66
268435456,1,41629.99,6448.13
