#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.21,0.00
1,1000,0.21,4.74
2,1000,0.20,9.96
4,1000,0.20,19.76
8,1000,0.21,38.65
16,1000,0.20,81.64
32,1000,0.23,141.88
64,1000,0.22,285.79
128,1000,0.31,417.78
256,1000,0.33,786.38
512,1000,0.37,1388.19
1024,1000,0.49,2070.42
2048,1000,0.74,2758.02
4096,1000,1.11,3677.70
8192,1000,1.86,4408.61
16384,1000,2.92,5605.01
32768,1000,4.70,6966.21
65536,640,8.44,7767.86
131072,320,14.96,8762.09
262144,160,13.92,18838.82
524288,80,25.92,20224.89
1048576,40,61.84,16957.32
2097152,20,144.53,14509.97
4194304,10,323.68,12958.19
8388608,5,898.41,9337.18
16777216,2,2282.76,7349.54
33554432,1,5230.49,6415.16
67108864,1,10444.65,6425.19
134217728,1,20917.82,6416.43
268435456,1,41591.52,6454.09
