#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,4.89
2,1000,0.19,10.62
4,1000,0.19,21.43
8,1000,0.19,42.17
16,1000,0.19,84.66
32,1000,0.23,139.73
64,1000,0.23,276.21
128,1000,0.31,407.71
256,1000,0.33,778.27
512,1000,0.39,1297.09
1024,1000,0.49,2070.98
2048,1000,0.73,2795.03
4096,1000,1.11,3685.11
8192,1000,1.88,4368.03
16384,1000,2.98,5493.15
32768,1000,4.81,6812.08
65536,640,8.14,8050.59
131072,320,14.81,8848.66
262144,160,14.32,18312.50
524288,80,28.44,18434.17
1048576,40,64.06,16369.10
2097152,20,149.20,14055.93
4194304,10,332.41,12618.05
8388608,5,900.21,9318.52
16777216,2,2312.98,7253.51
33554432,1,5211.00,6439.15
67108864,1,10480.54,6403.19
134217728,1,20887.66,6425.70
268435456,1,41701.55,6437.06
