#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,4.99
2,1000,0.20,10.15
4,1000,0.20,20.49
8,1000,0.20,40.68
16,1000,0.19,86.37
32,1000,0.23,141.30
64,1000,0.23,280.41
128,1000,0.31,415.53
256,1000,0.34,760.09
512,1000,0.38,1332.44
1024,1000,0.49,2092.69
2048,1000,0.74,2770.44
4096,1000,1.11,3694.59
8192,1000,1.85,4431.10
16384,1000,2.92,5605.09
32768,1000,4.70,6977.90
65536,640,8.34,7858.04
131072,320,15.11,8672.17
262144,160,13.89,18879.30
524288,80,29.10,18015.09
1048576,40,65.16,16091.70
2097152,20,152.11,13787.16
4194304,10,317.36,13216.33
8388608,5,881.95,9511.44
16777216,2,2285.31,7341.34
33554432,1,5227.36,6419.00
67108864,1,10438.17,6429.18
134217728,1,20855.72,6435.54
268435456,1,41567.70,6457.79
