#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,4.91
2,1000,0.20,10.23
4,1000,0.20,20.33
8,1000,0.21,38.99
16,1000,0.19,85.89
32,1000,0.22,145.48
64,1000,0.22,290.99
128,1000,0.32,403.14
256,1000,0.34,746.18
512,1000,0.39,1318.05
1024,1000,0.51,2002.15
2048,1000,0.77,2673.07
4096,1000,1.16,3523.31
8192,1000,1.96,4189.99
16384,1000,3.13,5227.12
32768,1000,4.96,6612.63
65536,640,8.48,7730.11
131072,320,14.96,8759.33
262144,160,13.92,18825.84
524288,80,26.00,20162.08
1048576,40,61.71,16990.89
2097152,20,146.30,14334.38
4194304,10,313.69,13370.73
8388608,5,862.20,9729.25
16777216,2,2275.33,7373.52
33554432,1,5234.83,6409.84
67108864,1,10428.70,6435.02
134217728,1,20842.82,6439.52
268435456,1,41234.52,6509.97
