#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,5.00
2,1000,0.20,10.23
4,1000,0.19,20.59
8,1000,0.20,40.33
16,1000,0.19,86.18
32,1000,0.22,143.80
64,1000,0.22,290.42
128,1000,0.31,418.45
256,1000,0.34,760.14
512,1000,0.39,1296.57
1024,1000,0.49,2107.81
2048,1000,0.73,2800.92
4096,1000,1.11,3683.47
8192,1000,1.87,4378.22
16384,1000,2.97,5523.37
32768,1000,4.80,6820.27
65536,640,8.09,8102.84
131072,320,14.73,8900.21
262144,160,13.11,19990.16
524288,80,25.27,20750.32
1048576,40,59.44,17640.62
2097152,20,143.46,14618.63
4194304,10,320.82,13073.49
8388608,5,920.66,9111.49
16777216,2,2291.08,7322.83
33554432,1,5231.01,6414.52
67108864,1,10428.07,6435.41
134217728,1,20950.11,6406.54
268435456,1,41673.19,6441.44
