pre.send,main.matrix,remain.matrix,total.comput,total
0.00757255,0.223666,0.0237047,0.24737,0.254943
0.00761808,0.22393,0.0238596,0.247789,0.255408
0.00756269,0.221444,0.0235156,0.244959,0.252522
0.00815078,0.222104,0.0242964,0.2464,0.254551
0.0082158,0.22327,0.0244606,0.24773,0.255946
0.00816464,0.221117,0.0242483,0.245365,0.25353
0.00755138,0.219619,0.0234924,0.243112,0.250663
0.00814964,0.220391,0.0242231,0.244615,0.252764
0.00807863,0.220917,0.0242135,0.245131,0.253209
0.0082451,0.22296,0.0244348,0.247395,0.25564
