pre.send,main.matrix,remain.matrix,total.comput,total
0.00809571,0.24062,0.0109249,0.251545,0.259641
0.00822194,0.244306,0.0110708,0.255377,0.263599
0.00821786,0.244146,0.0110726,0.255219,0.263436
0.0082368,0.244096,0.0110936,0.25519,0.263427
0.0076007,0.242109,0.010424,0.252533,0.260133
0.00824056,0.244543,0.0110953,0.255638,0.263878
0.00760868,0.243147,0.0104348,0.253581,0.26119
0.00766078,0.244562,0.0105007,0.255062,0.262723
0.00814315,0.242715,0.010984,0.253699,0.261842
0.00767717,0.244645,0.0105786,0.255224,0.262901
