pre.send,main.matrix,remain.matrix,total.comput,total
0.0081341,0.156216,0.0100605,0.166277,0.174411
0.00759763,0.15706,0.00953136,0.166592,0.174189
0.00824735,0.157606,0.0101828,0.167789,0.176036
0.00813957,0.156576,0.0101224,0.166698,0.174838
0.00811475,0.156591,0.0101232,0.166714,0.174829
0.00811577,0.156981,0.0101236,0.167105,0.175221
0.00756485,0.156407,0.00957158,0.165979,0.173544
0.00757793,0.156585,0.00949473,0.16608,0.173658
0.00815818,0.156531,0.0100942,0.166626,0.174784
0.00751368,0.157438,0.00942464,0.166862,0.174376
