pre.send,main.matrix,remain.matrix,total.comput,total
0.00761255,0.191217,0.00952804,0.200745,0.208357
0.00811475,0.191339,0.0100993,0.201438,0.209553
0.00751715,0.192392,0.00941828,0.201811,0.209328
0.00751909,0.191665,0.00943205,0.201097,0.208617
0.00759772,0.192447,0.00953042,0.201977,0.209575
0.00752489,0.190987,0.00943369,0.200421,0.207946
0.00767715,0.194007,0.00961462,0.203622,0.211299
0.00767798,0.194135,0.00968493,0.20382,0.211498
0.00806534,0.198415,0.010062,0.208476,0.216542
0.00815525,0.193881,0.0101723,0.204053,0.212209
