pre.send,main.matrix,remain.matrix,total.comput,total
0.00833398,0.248693,0.00833425,0.257027,0.265361
0.00852648,0.247609,0.00852668,0.256136,0.264662
0.00821359,0.243993,0.00821379,0.252207,0.26042
0.00820933,0.244161,0.00820961,0.252371,0.26058
0.00780937,0.247402,0.00780968,0.255212,0.263021
0.00822738,0.244716,0.0082277,0.252943,0.261171
0.00821293,0.243514,0.00821325,0.251727,0.25994
0.00820769,0.244632,0.00820819,0.25284,0.261048
0.00771708,0.247815,0.00771737,0.255533,0.26325
0.00765109,0.244529,0.00765129,0.252181,0.259832
