#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.41,2.44
2,1000,0.40,5.02
4,1000,0.41,9.77
8,1000,0.40,19.97
16,1000,0.40,39.96
32,1000,0.57,55.88
64,1000,0.56,113.91
128,1000,0.89,143.91
256,1000,0.93,275.16
512,1000,1.14,447.21
1024,1000,1.33,772.25
2048,1000,2.10,974.13
4096,1000,3.00,1363.94
8192,1000,4.81,1704.64
16384,1000,7.32,2238.03
32768,1000,12.85,2549.52
65536,640,23.21,2823.78
131072,320,41.97,3122.85
262144,160,13.18,19895.10
524288,80,25.87,20268.88
1048576,40,58.59,17897.95
2097152,20,144.01,14562.75
4194304,10,298.81,14036.80
8388608,5,613.42,13675.08
16777216,2,1902.53,8818.36
33554432,1,5501.45,6099.20
67108864,1,11834.82,5670.46
134217728,1,23806.25,5637.92
268435456,1,48180.67,5571.44
