#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.40,2.51
2,1000,0.40,5.02
4,1000,0.40,10.04
8,1000,0.40,20.24
16,1000,0.40,40.18
32,1000,0.56,56.74
64,1000,0.56,114.38
128,1000,0.91,140.01
256,1000,0.94,273.15
512,1000,1.11,461.75
1024,1000,1.34,761.43
2048,1000,2.09,980.43
4096,1000,2.98,1372.57
8192,1000,4.79,1710.21
16384,1000,7.28,2249.56
32768,1000,12.78,2563.60
65536,640,24.30,2697.38
131072,320,46.19,2837.67
262144,160,14.68,17858.22
524288,80,26.06,20122.19
1048576,40,58.54,17910.70
2097152,20,142.43,14724.56
4194304,10,298.58,14047.37
8388608,5,617.86,13576.85
16777216,2,1929.42,8695.46
33554432,1,5501.80,6098.81
67108864,1,11743.86,5714.38
134217728,1,24132.78,5561.64
268435456,1,47421.40,5660.64
