#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.41,2.47
2,1000,0.41,4.90
4,1000,0.40,9.88
8,1000,0.40,19.98
16,1000,0.40,39.73
32,1000,0.56,56.83
64,1000,0.57,112.93
128,1000,0.86,149.10
256,1000,0.92,278.59
512,1000,1.13,454.12
1024,1000,1.32,775.46
2048,1000,2.09,978.93
4096,1000,2.98,1372.97
8192,1000,4.77,1717.12
16384,1000,7.29,2246.56
32768,1000,12.67,2585.29
65536,640,22.96,2854.04
131072,320,42.01,3119.87
262144,160,13.15,19941.70
524288,80,26.09,20092.26
1048576,40,59.50,17624.51
2097152,20,141.78,14791.44
4194304,10,294.20,14256.44
8388608,5,613.68,13669.45
16777216,2,1927.66,8703.40
33554432,1,5504.56,6095.75
67108864,1,11884.43,5646.79
134217728,1,23749.49,5651.39
268435456,1,47496.31,5651.71
