#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.42,2.40
2,1000,0.40,5.00
4,1000,0.41,9.77
8,1000,0.40,20.17
16,1000,0.40,39.92
32,1000,0.57,56.21
64,1000,0.56,114.68
128,1000,0.89,143.27
256,1000,0.93,274.62
512,1000,1.11,463.04
1024,1000,1.33,769.65
2048,1000,2.09,982.06
4096,1000,2.98,1373.99
8192,1000,4.87,1681.69
16384,1000,7.83,2092.63
32768,1000,13.45,2436.96
65536,640,24.59,2664.83
131072,320,43.94,2982.74
262144,160,14.59,17965.70
524288,80,28.79,18213.04
1048576,40,62.62,16744.84
2097152,20,149.07,14067.79
4194304,10,300.11,13975.89
8388608,5,612.17,13703.18
16777216,2,1911.95,8774.91
33554432,1,5549.25,6046.66
67108864,1,11896.88,5640.88
134217728,1,23798.88,5639.67
268435456,1,47486.17,5652.92
