#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.40,2.52
2,1000,0.39,5.07
4,1000,0.40,10.13
8,1000,0.41,19.59
16,1000,0.40,40.25
32,1000,0.56,57.30
64,1000,0.56,114.65
128,1000,0.89,143.32
256,1000,0.92,276.79
512,1000,1.11,460.09
1024,1000,1.32,773.38
2048,1000,2.08,984.09
4096,1000,3.09,1325.37
8192,1000,4.93,1662.04
16384,1000,7.76,2111.41
32768,1000,13.25,2473.93
65536,640,23.68,2767.74
131072,320,42.91,3054.26
262144,160,15.87,16516.46
524288,80,28.91,18134.56
1048576,40,61.02,17185.27
2097152,20,150.71,13915.16
4194304,10,296.24,14158.33
8388608,5,621.21,13503.70
16777216,2,1887.88,8886.81
33554432,1,5462.74,6142.42
67108864,1,11883.24,5647.35
134217728,1,23753.19,5650.51
268435456,1,47435.79,5658.92
