#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.39,2.54
2,1000,0.39,5.07
4,1000,0.39,10.18
8,1000,0.40,20.25
16,1000,0.39,40.57
32,1000,0.56,56.79
64,1000,0.56,114.33
128,1000,0.90,142.79
256,1000,0.93,276.14
512,1000,1.10,465.56
1024,1000,1.34,766.41
2048,1000,2.09,981.17
4096,1000,2.99,1369.46
8192,1000,4.78,1713.25
16384,1000,7.22,2269.02
32768,1000,12.57,2606.37
65536,640,22.90,2862.01
131072,320,40.82,3210.90
262144,160,13.15,19940.38
524288,80,23.02,22772.76
1048576,40,53.31,19667.62
2097152,20,135.79,15443.58
4194304,10,293.94,14269.49
8388608,5,610.32,13744.56
16777216,2,1939.48,8650.38
33554432,1,5444.29,6163.23
67108864,1,11780.63,5696.54
134217728,1,23669.76,5670.43
268435456,1,47182.38,5689.32
