#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.42,0.00
1,1000,0.40,2.52
2,1000,0.40,5.00
4,1000,0.40,10.02
8,1000,0.41,19.52
16,1000,0.40,39.92
32,1000,0.56,56.79
64,1000,0.55,115.89
128,1000,0.88,144.72
256,1000,0.92,279.23
512,1000,1.13,452.75
1024,1000,1.32,776.05
2048,1000,2.09,979.06
4096,1000,3.00,1365.93
8192,1000,4.93,1660.17
16384,1000,7.72,2123.28
32768,1000,14.24,2300.60
65536,640,25.06,2615.51
131072,320,46.20,2836.76
262144,160,15.95,16432.84
524288,80,28.77,18225.63
1048576,40,60.32,17382.15
2097152,20,147.98,14171.90
4194304,10,297.45,14100.93
8388608,5,617.23,13590.81
16777216,2,1960.06,8559.52
33554432,1,5568.21,6026.07
67108864,1,11912.23,5633.61
134217728,1,23799.04,5639.63
268435456,1,47529.56,5647.76
