#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.39,2.54
2,1000,0.39,5.12
4,1000,0.39,10.17
8,1000,0.40,20.02
16,1000,0.39,40.68
32,1000,0.56,57.35
64,1000,0.56,114.24
128,1000,0.88,144.70
256,1000,0.91,280.04
512,1000,1.09,470.01
1024,1000,1.31,778.89
2048,1000,2.08,985.52
4096,1000,2.97,1380.08
8192,1000,4.75,1723.37
16384,1000,7.26,2256.22
32768,1000,12.64,2592.73
65536,640,22.78,2877.49
131072,320,41.74,3140.04
262144,160,13.17,19899.63
524288,80,22.93,22859.96
1048576,40,53.71,19523.57
2097152,20,135.45,15482.32
4194304,10,296.19,14160.76
8388608,5,603.15,13908.06
16777216,2,1911.10,8778.84
33554432,1,5550.72,6045.05
67108864,1,11889.55,5644.35
134217728,1,23982.86,5596.40
268435456,1,47320.31,5672.73
