#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.40,2.51
2,1000,0.41,4.82
4,1000,0.40,10.06
8,1000,0.40,20.03
16,1000,0.40,40.06
32,1000,0.56,57.33
64,1000,0.56,114.40
128,1000,0.89,144.43
256,1000,0.93,276.45
512,1000,1.15,444.61
1024,1000,1.36,754.32
2048,1000,2.09,980.46
4096,1000,3.00,1367.60
8192,1000,4.70,1744.02
16384,1000,7.16,2289.31
32768,1000,12.44,2633.35
65536,640,22.69,2888.58
131072,320,42.09,3114.02
262144,160,13.31,19688.14
524288,80,23.43,22373.86
1048576,40,55.13,19018.51
2097152,20,136.96,15312.66
4194304,10,298.29,14061.24
8388608,5,621.30,13501.72
16777216,2,1887.56,8888.29
33554432,1,5454.83,6151.33
67108864,1,11895.75,5641.42
134217728,1,23725.91,5657.01
268435456,1,47494.26,5651.96
