#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.41,2.46
2,1000,0.40,5.02
4,1000,0.40,10.05
8,1000,0.40,20.09
16,1000,0.41,39.23
32,1000,0.56,57.27
64,1000,0.56,114.56
128,1000,0.86,148.32
256,1000,0.91,282.14
512,1000,1.13,454.09
1024,1000,1.33,768.01
2048,1000,2.09,980.21
4096,1000,3.00,1365.61
8192,1000,4.78,1713.26
16384,1000,7.32,2239.18
32768,1000,12.86,2548.92
65536,640,24.13,2716.34
131072,320,42.60,3076.84
262144,160,14.44,18156.28
524288,80,25.51,20553.44
1048576,40,57.92,18104.56
2097152,20,145.12,14451.63
4194304,10,297.80,14084.32
8388608,5,624.51,13432.35
16777216,2,1888.84,8882.27
33554432,1,5434.90,6173.88
67108864,1,12063.62,5562.91
134217728,1,24218.86,5541.87
268435456,1,47724.53,5624.68
