1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93317387400,1.93317137000,1.88231313800,1.88389648000,Residual,9019999.99294,MLUPs,446.933414330
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93094094600,1.93094041100,1.88243829900,1.88423398700,Residual,1500000.00000,MLUPs,447.450245327
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93055989400,1.93055944700,1.88220706200,1.88388706200,Residual,319444.444326,MLUPs,447.538562613
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93074909900,1.93074806400,1.88245620800,1.88405980400,Residual,94907.4073866,MLUPs,447.494705784
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93058591100,1.93058570700,1.88240709200,1.88382714600,Residual,38869.5987667,MLUPs,447.532531485
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93104243800,1.93104165400,1.88243187600,1.88435216000,Residual,20026.6013253,MLUPs,447.426728174
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93051343600,1.93051242000,1.88234165400,1.88381515900,Residual,11920.4991638,MLUPs,447.549332674
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93080383300,1.93080336500,1.88249519300,1.88411219800,Residual,7783.68224239,MLUPs,447.482020303
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93067840500,1.93067740800,1.88221712200,1.88399841200,Residual,5416.69747709,MLUPs,447.511091315
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93073650700,1.93073619500,1.88266332100,1.88406262900,Residual,3949.64240274,MLUPs,447.497624284
