#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.40,2.53
2,1000,0.39,5.14
4,1000,0.39,10.20
8,1000,0.39,20.33
16,1000,0.39,41.11
32,1000,0.56,57.62
64,1000,0.56,114.40
128,1000,0.87,147.73
256,1000,0.91,281.25
512,1000,1.09,469.04
1024,1000,1.32,772.99
2048,1000,2.10,974.69
4096,1000,3.09,1325.05
8192,1000,4.96,1650.89
16384,1000,7.73,2120.71
32768,1000,13.44,2438.27
65536,640,24.12,2717.58
131072,320,43.90,2985.65
262144,160,14.39,18219.79
524288,80,25.58,20499.92
1048576,40,57.14,18350.37
2097152,20,149.35,14041.70
4194304,10,307.09,13658.44
8388608,5,611.70,13713.57
16777216,2,1896.57,8846.07
33554432,1,5567.09,6027.29
67108864,1,11887.94,5645.12
134217728,1,23711.34,5660.49
268435456,1,47367.60,5667.07
