#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.39,2.53
2,1000,0.40,5.06
4,1000,0.40,10.06
8,1000,0.41,19.53
16,1000,0.40,40.50
32,1000,0.56,57.02
64,1000,0.56,113.50
128,1000,0.90,141.62
256,1000,0.92,276.89
512,1000,1.14,449.42
1024,1000,1.33,771.30
2048,1000,2.10,973.01
4096,1000,2.98,1373.29
8192,1000,4.66,1756.60
16384,1000,7.12,2302.73
32768,1000,12.44,2633.44
65536,640,22.80,2874.62
131072,320,43.30,3026.77
262144,160,14.49,18085.71
524288,80,25.91,20234.62
1048576,40,57.09,18365.86
2097152,20,142.39,14727.86
4194304,10,293.90,14271.19
8388608,5,623.43,13455.62
16777216,2,1945.27,8624.62
33554432,1,5634.31,5955.37
67108864,1,11790.01,5692.01
134217728,1,23730.54,5655.91
268435456,1,47354.86,5668.59
