#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.39,0.00
1,1000,0.39,2.54
2,1000,0.39,5.15
4,1000,0.40,9.92
8,1000,0.40,20.04
16,1000,0.39,41.13
32,1000,0.56,56.79
64,1000,0.56,115.20
128,1000,0.88,145.42
256,1000,0.91,281.70
512,1000,1.12,458.26
1024,1000,1.30,786.57
2048,1000,2.08,986.13
4096,1000,2.98,1375.62
8192,1000,4.78,1713.96
16384,1000,7.40,2214.69
32768,1000,12.70,2579.60
65536,640,23.16,2829.42
131072,320,41.96,3124.06
262144,160,14.57,17995.49
524288,80,27.62,18980.22
1048576,40,60.30,17388.25
2097152,20,142.13,14755.44
4194304,10,300.36,13964.41
8388608,5,625.25,13416.50
16777216,2,1935.47,8668.29
33554432,1,5775.92,5809.37
67108864,1,11909.96,5634.69
134217728,1,23846.12,5628.49
268435456,1,47350.73,5669.09
