#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.40,2.50
2,1000,0.40,5.06
4,1000,0.40,10.04
8,1000,0.40,20.03
16,1000,0.40,40.23
32,1000,0.57,56.32
64,1000,0.57,112.92
128,1000,0.89,144.35
256,1000,0.93,276.73
512,1000,1.12,458.19
1024,1000,1.33,767.48
2048,1000,2.09,980.41
4096,1000,2.99,1369.52
8192,1000,4.77,1718.04
16384,1000,7.04,2325.85
32768,1000,12.64,2592.21
65536,640,22.58,2903.01
131072,320,40.50,3236.52
262144,160,13.16,19918.72
524288,80,25.90,20246.52
1048576,40,63.18,16597.92
2097152,20,152.40,13760.49
4194304,10,307.59,13635.83
8388608,5,633.82,13234.97
16777216,2,1926.23,8709.86
33554432,1,5732.86,5853.01
67108864,1,12166.18,5516.02
134217728,1,24270.65,5530.04
268435456,1,47696.73,5627.96
