#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.39,2.54
2,1000,0.39,5.10
4,1000,0.39,10.14
8,1000,0.40,19.82
16,1000,0.39,40.94
32,1000,0.56,56.93
64,1000,0.56,114.55
128,1000,0.88,145.44
256,1000,0.94,272.22
512,1000,1.16,443.19
1024,1000,1.35,759.76
2048,1000,2.11,971.72
4096,1000,3.08,1330.69
8192,1000,5.09,1610.68
16384,1000,8.30,1973.98
32768,1000,14.35,2283.37
65536,640,25.41,2579.60
131072,320,47.78,2743.32
262144,160,15.53,16878.08
524288,80,28.32,18513.75
1048576,40,60.92,17213.53
2097152,20,148.74,14099.20
4194304,10,293.94,14269.46
8388608,5,617.54,13583.91
16777216,2,1912.19,8773.82
33554432,1,5502.55,6097.98
67108864,1,11785.61,5694.14
134217728,1,23672.44,5669.79
268435456,1,47309.20,5674.06
