#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.40,2.50
2,1000,0.40,5.00
4,1000,0.40,10.03
8,1000,0.41,19.38
16,1000,0.40,40.08
32,1000,0.57,56.44
64,1000,0.57,111.72
128,1000,0.84,151.81
256,1000,0.91,282.35
512,1000,1.08,475.81
1024,1000,1.29,793.31
2048,1000,2.08,984.84
4096,1000,2.97,1378.38
8192,1000,4.82,1700.12
16384,1000,7.53,2175.99
32768,1000,13.26,2471.85
65536,640,23.50,2788.54
131072,320,43.28,3028.51
262144,160,14.40,18209.47
524288,80,25.57,20505.45
1048576,40,58.74,17849.96
2097152,20,144.43,14520.26
4194304,10,295.64,14187.36
8388608,5,615.90,13620.18
16777216,2,1879.63,8925.82
33554432,1,5582.14,6011.03
67108864,1,11870.81,5653.27
134217728,1,23691.32,5665.27
268435456,1,48096.43,5581.19
