#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,15.21,0.00
1,1000,15.29,0.07
2,1000,15.33,0.13
4,1000,15.29,0.26
8,1000,15.32,0.52
16,1000,15.41,1.04
32,1000,15.50,2.06
64,1000,15.79,4.05
128,1000,15.95,8.03
256,1000,15.82,16.18
512,1000,16.36,31.29
1024,1000,16.52,62.00
2048,1000,38.02,53.87
4096,1000,38.56,106.22
8192,1000,39.45,207.66
16384,1000,41.35,396.18
32768,1000,46.43,705.72
65536,640,58.78,1114.85
131072,320,110.28,1188.55
262144,160,169.42,1547.30
524288,80,262.55,1996.93
1048576,40,430.69,2434.63
2097152,20,761.35,2754.53
4194304,10,1604.66,2613.83
8388608,5,3572.40,2348.17
16777216,2,7338.91,2286.06
33554432,1,14156.34,2370.28
67108864,1,27784.54,2415.33
134217728,1,56719.79,2366.33
268435456,1,116602.47,2302.14
