#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,16.61,0.00
1,1000,16.67,0.06
2,1000,16.63,0.12
4,1000,16.70,0.24
8,1000,16.75,0.48
16,1000,16.83,0.95
32,1000,16.92,1.89
64,1000,17.05,3.75
128,1000,17.47,7.33
256,1000,17.51,14.62
512,1000,18.05,28.36
1024,1000,18.45,55.51
2048,1000,40.02,51.18
4096,1000,40.44,101.29
8192,1000,41.60,196.94
16384,1000,44.02,372.23
32768,1000,56.89,575.95
65536,640,66.16,990.52
131072,320,121.18,1081.66
262144,160,168.09,1559.59
524288,80,246.57,2126.35
1048576,40,398.65,2630.32
2097152,20,744.25,2817.79
4194304,10,1456.71,2879.30
8388608,5,3196.77,2624.09
16777216,2,6446.88,2602.38
33554432,1,13282.54,2526.21
67108864,1,26000.49,2581.06
134217728,1,51232.65,2619.77
268435456,1,100909.42,2660.16
