#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,16.09,0.00
1,1000,15.96,0.06
2,1000,16.00,0.13
4,1000,15.95,0.25
8,1000,16.00,0.50
16,1000,15.97,1.00
32,1000,15.99,2.00
64,1000,16.38,3.91
128,1000,17.08,7.49
256,1000,16.97,15.09
512,1000,17.03,30.07
1024,1000,17.82,57.47
2048,1000,39.31,52.10
4096,1000,39.70,103.17
8192,1000,40.87,200.45
16384,1000,43.23,379.04
32768,1000,50.95,643.11
65536,640,65.62,998.73
131072,320,113.52,1154.65
262144,160,158.82,1650.58
524288,80,237.42,2208.32
1048576,40,382.90,2738.53
2097152,20,716.81,2925.69
4194304,10,1481.13,2831.82
8388608,5,3244.66,2585.36
16777216,2,6518.57,2573.76
33554432,1,12652.04,2652.10
67108864,1,25667.45,2614.55
134217728,1,50236.27,2671.73
268435456,1,100598.15,2668.39
