#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,16.45,0.00
1,1000,16.47,0.06
2,1000,16.49,0.12
4,1000,16.41,0.24
8,1000,16.55,0.48
16,1000,16.63,0.96
32,1000,16.77,1.91
64,1000,17.20,3.72
128,1000,17.61,7.27
256,1000,17.26,14.83
512,1000,17.98,28.48
1024,1000,18.06,56.71
2048,1000,39.50,51.85
4096,1000,40.15,102.01
8192,1000,41.51,197.35
16384,1000,43.67,375.19
32768,1000,54.29,603.60
65536,640,64.11,1022.18
131072,320,122.76,1067.74
262144,160,167.87,1561.57
524288,80,245.93,2131.82
1048576,40,401.63,2610.81
2097152,20,709.45,2956.03
4194304,10,1494.05,2807.34
8388608,5,3163.76,2651.47
16777216,2,6707.26,2501.35
33554432,1,13601.85,2466.90
67108864,1,27169.20,2470.03
134217728,1,51490.00,2606.68
268435456,1,99809.39,2689.48
