#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,16.99,0.00
1,1000,17.10,0.06
2,1000,17.04,0.12
4,1000,17.12,0.23
8,1000,17.08,0.47
16,1000,17.20,0.93
32,1000,17.19,1.86
64,1000,17.40,3.68
128,1000,17.96,7.13
256,1000,17.80,14.38
512,1000,18.37,27.88
1024,1000,18.72,54.70
2048,1000,40.32,50.79
4096,1000,40.74,100.53
8192,1000,42.28,193.74
16384,1000,44.59,367.44
32768,1000,57.97,565.26
65536,640,64.57,1015.03
131072,320,126.87,1033.11
262144,160,175.93,1490.06
524288,80,278.23,1884.34
1048576,40,488.12,2148.18
2097152,20,941.85,2226.62
4194304,10,1945.21,2156.22
8388608,5,4109.55,2041.25
16777216,2,8132.02,2063.10
33554432,1,16982.21,1975.86
67108864,1,33868.81,1981.44
134217728,1,63982.15,2097.74
268435456,1,125208.46,2143.91
