#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,16.12,0.00
1,1000,16.17,0.06
2,1000,16.19,0.12
4,1000,16.19,0.25
8,1000,16.19,0.49
16,1000,16.21,0.99
32,1000,16.24,1.97
64,1000,16.31,3.92
128,1000,16.67,7.68
256,1000,16.81,15.23
512,1000,17.26,29.66
1024,1000,17.66,57.98
2048,1000,39.15,52.31
4096,1000,39.53,103.63
8192,1000,40.66,201.50
16384,1000,42.60,384.60
32768,1000,50.83,644.60
65536,640,63.93,1025.05
131072,320,109.14,1200.98
262144,160,161.45,1623.64
524288,80,236.94,2212.76
1048576,40,370.79,2827.97
2097152,20,690.78,3035.91
4194304,10,1367.44,3067.26
8388608,5,2998.18,2797.90
16777216,2,6101.14,2749.85
33554432,1,11957.94,2806.04
67108864,1,24237.07,2768.85
134217728,1,47763.10,2810.07
268435456,1,92078.14,2915.30
