#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,15.54,0.00
1,1000,15.54,0.06
2,1000,15.61,0.13
4,1000,15.56,0.26
8,1000,15.58,0.51
16,1000,15.58,1.03
32,1000,15.58,2.05
64,1000,15.75,4.06
128,1000,16.45,7.78
256,1000,16.37,15.64
512,1000,16.49,31.04
1024,1000,17.14,59.76
2048,1000,38.58,53.08
4096,1000,39.12,104.72
8192,1000,39.90,205.34
16384,1000,41.77,392.27
32768,1000,48.31,678.27
65536,640,65.79,996.10
131072,320,113.68,1153.00
262144,160,160.58,1632.52
524288,80,227.68,2302.77
1048576,40,368.77,2843.44
2097152,20,669.36,3133.09
4194304,10,1372.63,3055.67
8388608,5,2968.07,2826.29
16777216,2,6054.21,2771.16
33554432,1,12079.77,2777.74
67108864,1,23822.46,2817.04
134217728,1,47094.33,2849.98
268435456,1,91738.76,2926.09
