#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,16.24,0.00
1,1000,16.14,0.06
2,1000,16.31,0.12
4,1000,16.33,0.24
8,1000,16.16,0.50
16,1000,16.31,0.98
32,1000,16.38,1.95
64,1000,16.73,3.83
128,1000,17.36,7.37
256,1000,17.29,14.80
512,1000,17.56,29.16
1024,1000,18.17,56.36
2048,1000,39.38,52.01
4096,1000,40.01,102.39
8192,1000,41.47,197.52
16384,1000,43.51,376.52
32768,1000,55.15,594.21
65536,640,63.93,1025.14
131072,320,119.17,1099.89
262144,160,180.17,1454.97
524288,80,271.25,1932.88
1048576,40,450.53,2327.42
2097152,20,803.52,2609.94
4194304,10,1608.32,2607.88
8388608,5,3472.25,2415.90
16777216,2,7280.48,2304.41
33554432,1,14552.82,2305.70
67108864,1,27908.14,2404.63
134217728,1,55624.51,2412.92
268435456,1,107610.61,2494.51
