#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,15.74,0.00
1,1000,15.93,0.06
2,1000,15.89,0.13
4,1000,15.78,0.25
8,1000,15.92,0.50
16,1000,16.05,1.00
32,1000,16.03,2.00
64,1000,16.14,3.96
128,1000,16.27,7.87
256,1000,16.31,15.70
512,1000,17.09,29.97
1024,1000,17.20,59.54
2048,1000,38.80,52.78
4096,1000,39.20,104.50
8192,1000,40.45,202.51
16384,1000,42.41,386.32
32768,1000,48.20,679.87
65536,640,65.87,994.96
131072,320,114.96,1140.18
262144,160,153.04,1712.88
524288,80,228.59,2293.54
1048576,40,366.85,2858.31
2097152,20,681.96,3075.19
4194304,10,1362.67,3078.00
8388608,5,2917.11,2875.65
16777216,2,5934.62,2827.01
33554432,1,11955.59,2806.59
67108864,1,23335.92,2875.78
134217728,1,44599.46,3009.40
268435456,1,87862.22,3055.19
