#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,16.31,0.00
1,1000,16.34,0.06
2,1000,16.32,0.12
4,1000,16.87,0.24
8,1000,16.34,0.49
16,1000,16.30,0.98
32,1000,16.31,1.96
64,1000,16.37,3.91
128,1000,16.95,7.55
256,1000,16.99,15.07
512,1000,17.37,29.48
1024,1000,17.85,57.36
2048,1000,39.35,52.05
4096,1000,39.66,103.27
8192,1000,41.29,198.40
16384,1000,43.47,376.90
32768,1000,50.80,645.07
65536,640,59.18,1107.40
131072,320,116.94,1120.86
262144,160,148.88,1760.76
524288,80,231.81,2261.70
1048576,40,352.85,2971.72
2097152,20,769.37,2725.81
4194304,10,1358.78,3086.81
8388608,5,2938.90,2854.34
16777216,2,6097.20,2751.63
33554432,1,11962.14,2805.05
67108864,1,23304.38,2879.67
134217728,1,46032.70,2915.70
268435456,1,90824.79,2955.53
