pre.send,main.matrix,remain.matrix,total.comput,total
0.00795895,0.155118,0.0120078,0.167125,0.175084
0.00746399,0.154982,0.0115191,0.166501,0.173965
0.00802656,0.153595,0.01207,0.165665,0.173691
0.00737975,0.155839,0.011403,0.167242,0.174622
0.00741437,0.155191,0.0114251,0.166616,0.17403
0.00800286,0.160722,0.0120379,0.17276,0.180762
0.00736421,0.153415,0.0114526,0.164867,0.172231
0.00799189,0.155236,0.0120451,0.167281,0.175273
0.00810872,0.154362,0.0121762,0.166538,0.174647
0.00752914,0.15561,0.0115792,0.167189,0.174718
