numproc,exec-time,init-time
30,0.000377607,1.92e-07
30,0.000207146,1.41e-07
30,0.000571012,1.1e-07
30,0.000359688,1.38e-07
30,0.000180036,2.15e-07
30,0.000501246,1.31e-07
30,0.000266618,1.64e-07
30,0.000413543,1.32e-07
30,0.000219822,1.72e-07
30,0.000132008,1.44e-07
