1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,2.00899874000,1.99993171200,1.88197144900,1.91691287200,Residual,40036666.6349,MLUPs,5160.77974245
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98401571200,1.98400996400,1.88168055100,1.92398044100,Residual,6666666.66664,MLUPs,5225.76506693
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98339839900,1.98338365300,1.88202734800,1.92351672300,Residual,1419753.08599,MLUPs,5227.39153426
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98289311000,1.98287632500,1.88149293700,1.92293829300,Residual,421810.699490,MLUPs,5228.72359973
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98332766600,1.98331012400,1.88241257300,1.92348023400,Residual,172753.772289,MLUPs,5227.57796290
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98356737100,1.97999529500,1.88174405200,1.92266472900,Residual,89007.1169946,MLUPs,5226.94623413
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98344977200,1.98343926400,1.88181589700,1.92322755000,Residual,52979.9962815,MLUPs,5227.25614047
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98379139400,1.98377407100,1.88200768500,1.92388936400,Residual,34594.1433006,MLUPs,5226.35597239
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98414458900,1.98413518400,1.88262034700,1.92419910700,Residual,24074.2110118,MLUPs,5225.42563555
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98378099300,1.98376919900,1.88204539300,1.92381740500,Residual,17553.9662335,MLUPs,5226.38337427
