#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.22,0.00
1,1000,0.20,5.02
2,1000,0.19,10.34
4,1000,0.19,21.20
8,1000,0.19,42.30
16,1000,0.19,84.50
32,1000,0.22,143.82
64,1000,0.22,290.09
128,1000,0.31,418.51
256,1000,0.33,774.40
512,1000,0.37,1371.62
1024,1000,0.49,2080.57
2048,1000,0.74,2756.71
4096,1000,1.12,3673.27
8192,1000,1.86,4413.34
16384,1000,2.94,5578.33
32768,1000,4.72,6939.44
65536,640,8.04,8155.19
131072,320,14.47,9060.63
262144,160,12.58,20834.69
524288,80,22.98,22810.19
1048576,40,58.54,17910.79
2097152,20,136.96,15311.80
4194304,10,318.59,13165.02
8388608,5,889.68,9428.77
16777216,2,2310.58,7261.04
33554432,1,5228.13,6418.06
67108864,1,10497.68,6392.73
134217728,1,20855.63,6435.56
268435456,1,41666.01,6442.55
