#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.19,0.00
1,1000,0.19,5.13
2,1000,0.19,10.69
4,1000,0.19,21.05
8,1000,0.19,42.18
16,1000,0.19,85.15
32,1000,0.22,143.67
64,1000,0.22,290.74
128,1000,0.31,418.48
256,1000,0.33,780.06
512,1000,0.37,1370.61
1024,1000,0.50,2041.90
2048,1000,0.74,2759.16
4096,1000,1.12,3673.08
8192,1000,1.85,4422.94
16384,1000,2.94,5574.73
32768,1000,4.95,6622.54
65536,640,8.44,7765.01
131072,320,14.97,8755.88
262144,160,13.88,18883.02
524288,80,28.63,18313.59
1048576,40,64.58,16236.69
2097152,20,149.55,14022.74
4194304,10,317.01,13231.02
8388608,5,853.77,9825.40
16777216,2,2330.55,7198.81
33554432,1,5198.88,6454.16
67108864,1,10452.39,6420.44
134217728,1,20811.34,6449.26
268435456,1,41577.07,6456.33
