#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,4.90
2,1000,0.21,9.55
4,1000,0.20,19.53
8,1000,0.21,38.18
16,1000,0.20,81.07
32,1000,0.22,142.50
64,1000,0.22,286.45
128,1000,0.31,416.22
256,1000,0.34,744.17
512,1000,0.38,1360.95
1024,1000,0.49,2072.80
2048,1000,0.73,2789.84
4096,1000,1.11,3676.29
8192,1000,1.88,4355.90
16384,1000,3.01,5443.68
32768,1000,4.77,6876.73
65536,640,8.20,7987.37
131072,320,14.66,8942.11
262144,160,13.08,20042.08
524288,80,25.03,20944.03
1048576,40,58.04,18066.30
2097152,20,139.15,15070.69
4194304,10,319.10,13144.30
8388608,5,893.85,9384.82
16777216,2,2302.81,7285.54
33554432,1,5224.59,6422.41
67108864,1,10438.24,6429.13
134217728,1,20830.50,6443.33
268435456,1,41724.90,6433.46
