#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.21,0.00
1,1000,0.21,4.74
2,1000,0.20,10.07
4,1000,0.20,19.52
8,1000,0.20,39.11
16,1000,0.21,77.59
32,1000,0.22,144.47
64,1000,0.22,291.92
128,1000,0.30,419.83
256,1000,0.33,774.31
512,1000,0.38,1363.46
1024,1000,0.50,2032.06
2048,1000,0.74,2765.25
4096,1000,1.11,3675.40
8192,1000,1.86,4410.68
16384,1000,2.93,5589.95
32768,1000,4.97,6590.48
65536,640,8.48,7728.55
131072,320,14.98,8748.54
262144,160,13.80,18992.44
524288,80,25.96,20195.52
1048576,40,61.37,17087.08
2097152,20,144.74,14489.04
4194304,10,320.92,13069.51
8388608,5,898.37,9337.59
16777216,2,2309.95,7263.01
33554432,1,5211.32,6438.76
67108864,1,10482.06,6402.26
134217728,1,20833.57,6442.38
268435456,1,41647.61,6445.40
