#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.21,0.00
1,1000,0.21,4.80
2,1000,0.20,10.05
4,1000,0.20,19.81
8,1000,0.20,39.87
16,1000,0.20,79.01
32,1000,0.22,144.92
64,1000,0.22,292.02
128,1000,0.30,422.42
256,1000,0.33,784.11
512,1000,0.37,1367.13
1024,1000,0.49,2090.07
2048,1000,0.74,2756.04
4096,1000,1.11,3686.06
8192,1000,1.85,4416.91
16384,1000,2.93,5591.39
32768,1000,4.95,6613.14
65536,640,8.47,7736.63
131072,320,14.96,8763.44
262144,160,13.85,18927.18
524288,80,25.91,20231.10
1048576,40,60.36,17372.43
2097152,20,142.74,14692.20
4194304,10,317.43,13213.17
8388608,5,860.61,9747.27
16777216,2,2298.17,7300.24
33554432,1,5203.78,6448.09
67108864,1,10434.85,6431.22
134217728,1,20877.69,6428.76
268435456,1,41679.22,6440.51
