#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,5.09
2,1000,0.19,10.59
4,1000,0.19,20.98
8,1000,0.19,42.45
16,1000,0.19,85.77
32,1000,0.22,145.72
64,1000,0.22,292.69
128,1000,0.31,410.46
256,1000,0.32,794.90
512,1000,0.37,1367.36
1024,1000,0.48,2116.41
2048,1000,0.74,2771.98
4096,1000,1.11,3689.33
8192,1000,1.85,4419.55
16384,1000,2.94,5577.28
32768,1000,4.95,6614.02
65536,640,8.47,7733.41
131072,320,14.97,8755.04
262144,160,15.00,17481.06
524288,80,28.86,18169.55
1048576,40,59.89,17507.75
2097152,20,148.97,14077.24
4194304,10,320.21,13098.75
8388608,5,858.56,9770.55
16777216,2,2269.21,7393.42
33554432,1,5199.83,6452.99
67108864,1,10429.06,6434.80
134217728,1,20822.00,6445.96
268435456,1,41631.46,6447.90
