#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.21,0.00
1,1000,0.21,4.84
2,1000,0.22,9.27
4,1000,0.20,20.40
8,1000,0.19,41.26
16,1000,0.19,82.92
32,1000,0.22,144.99
64,1000,0.22,291.28
128,1000,0.31,415.91
256,1000,0.33,770.58
512,1000,0.37,1374.45
1024,1000,0.50,2064.85
2048,1000,0.74,2771.79
4096,1000,1.11,3685.08
8192,1000,1.86,4412.88
16384,1000,2.95,5561.70
32768,1000,4.74,6913.56
65536,640,8.06,8128.17
131072,320,14.48,9050.99
262144,160,12.62,20768.51
524288,80,23.00,22797.83
1048576,40,56.75,18476.35
2097152,20,135.98,15422.86
4194304,10,313.98,13358.70
8388608,5,861.34,9738.98
16777216,2,2291.79,7320.56
33554432,1,5211.13,6438.99
67108864,1,10436.27,6430.35
134217728,1,20853.37,6436.26
268435456,1,41668.55,6442.16
