#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.21,0.00
1,1000,0.20,4.92
2,1000,0.20,10.06
4,1000,0.20,19.88
8,1000,0.19,42.15
16,1000,0.19,84.78
32,1000,0.22,146.49
64,1000,0.22,292.55
128,1000,0.30,420.21
256,1000,0.33,767.73
512,1000,0.38,1351.00
1024,1000,0.49,2089.34
2048,1000,0.76,2683.24
4096,1000,1.16,3542.45
8192,1000,1.96,4175.83
16384,1000,3.11,5268.07
32768,1000,5.05,6491.49
65536,640,8.36,7834.78
131072,320,15.19,8631.60
262144,160,14.06,18646.58
524288,80,26.24,19979.87
1048576,40,62.07,16894.43
2097152,20,145.06,14457.50
4194304,10,310.79,13495.46
8388608,5,903.13,9288.32
16777216,2,2300.86,7291.70
33554432,1,5197.02,6456.47
67108864,1,10438.10,6429.22
134217728,1,20819.89,6446.61
268435456,1,41619.24,6449.79
