#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.21,4.87
2,1000,0.20,10.15
4,1000,0.20,20.18
8,1000,0.20,40.20
16,1000,0.19,85.07
32,1000,0.22,145.55
64,1000,0.22,293.07
128,1000,0.31,415.09
256,1000,0.33,771.66
512,1000,0.38,1349.25
1024,1000,0.49,2072.98
2048,1000,0.74,2768.87
4096,1000,1.11,3683.09
8192,1000,1.86,4412.39
16384,1000,2.94,5565.41
32768,1000,4.76,6887.60
65536,640,8.44,7766.04
131072,320,14.99,8742.39
262144,160,13.82,18966.02
524288,80,25.76,20356.00
1048576,40,61.72,16990.38
2097152,20,144.64,14499.50
4194304,10,323.01,12985.04
8388608,5,901.35,9306.75
16777216,2,2300.27,7293.59
33554432,1,5213.27,6436.35
67108864,1,10496.27,6393.59
134217728,1,20881.60,6427.56
268435456,1,41678.40,6440.64
