#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.21,0.00
1,1000,0.20,5.07
2,1000,0.19,10.53
4,1000,0.19,20.62
8,1000,0.19,41.34
16,1000,0.19,83.19
32,1000,0.22,145.51
64,1000,0.22,295.21
128,1000,0.31,418.62
256,1000,0.33,775.12
512,1000,0.37,1376.58
1024,1000,0.49,2081.57
2048,1000,0.74,2768.66
4096,1000,1.11,3679.69
8192,1000,1.86,4405.33
16384,1000,2.94,5582.06
32768,1000,4.72,6945.05
65536,640,8.03,8163.11
131072,320,14.43,9085.17
262144,160,12.61,20788.29
524288,80,23.37,22438.13
1048576,40,58.32,17978.56
2097152,20,135.34,15495.65
4194304,10,319.18,13140.76
8388608,5,884.48,9484.26
16777216,2,2318.23,7237.07
33554432,1,5200.71,6451.90
67108864,1,10438.42,6429.02
134217728,1,20932.85,6411.82
268435456,1,41613.47,6450.69
