#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.21,0.00
1,1000,0.20,5.05
2,1000,0.20,9.96
4,1000,0.20,19.84
8,1000,0.20,39.64
16,1000,0.19,83.07
32,1000,0.23,141.03
64,1000,0.22,284.91
128,1000,0.31,416.33
256,1000,0.32,799.29
512,1000,0.37,1397.17
1024,1000,0.50,2043.87
2048,1000,0.74,2759.96
4096,1000,1.11,3675.18
8192,1000,1.95,4191.10
16384,1000,3.11,5270.55
32768,1000,5.03,6513.40
65536,640,8.35,7848.51
131072,320,15.19,8630.14
262144,160,14.06,18646.34
524288,80,25.88,20257.49
1048576,40,62.39,16806.33
2097152,20,143.33,14631.40
4194304,10,319.74,13117.76
8388608,5,889.46,9431.17
16777216,2,2308.11,7268.80
33554432,1,5188.60,6466.95
67108864,1,10398.65,6453.61
134217728,1,20829.43,6443.66
268435456,1,41650.53,6444.95
