numproc,exec-time,init-time
22,1.93289e-05,1.87e-07
22,1.96885e-05,2.1e-07
22,1.94738e-05,1.53e-07
22,1.96348e-05,1.2e-07
22,1.94827e-05,1.38e-07
22,1.95373e-05,1.33e-07
22,1.92702e-05,1.52e-07
22,1.96416e-05,1.45e-07
22,1.94273e-05,1.35e-07
22,1.93297e-05,3.39e-07
