pre.send,main.matrix,remain.matrix,total.comput,total
0.00731015,0.153361,0.0149491,0.16831,0.17562
0.00780378,0.150602,0.0152262,0.165828,0.173632
0.00777588,0.150599,0.0153071,0.165906,0.173682
0.00724509,0.1504,0.0146945,0.165095,0.17234
0.00777355,0.151347,0.0151783,0.166525,0.174299
0.00840417,0.153832,0.0159104,0.169743,0.178147
0.00792107,0.160059,0.0154597,0.175519,0.18344
0.00791598,0.151493,0.0154673,0.16696,0.174876
0.0078102,0.151861,0.0153672,0.167228,0.175038
0.00837412,0.15204,0.0158157,0.167855,0.17623
