pre.send,main.matrix,remain.matrix,total.comput,total
0.00766802,0.193881,0.00766848,0.20155,0.209218
0.00779108,0.195982,0.00779165,0.203774,0.211565
0.00823911,0.19459,0.00823942,0.202829,0.211069
0.00770474,0.193847,0.00770508,0.201552,0.209257
0.00826204,0.195485,0.00826229,0.203747,0.212009
0.00771483,0.194538,0.00771516,0.202253,0.209968
0.00761994,0.195268,0.00762017,0.202888,0.210508
0.00824682,0.194524,0.0082471,0.202772,0.211018
0.00764852,0.192919,0.00764881,0.200568,0.208216
0.00828242,0.1935,0.00828284,0.201783,0.210065
