pre.send,main.matrix,remain.matrix,total.comput,total
0.00812023,0.193322,0.0109618,0.204284,0.212404
0.00750756,0.191648,0.0103057,0.201953,0.209461
0.00765218,0.194102,0.0104947,0.204596,0.212249
0.00758162,0.193835,0.0104739,0.204309,0.211891
0.00769318,0.195107,0.0105538,0.205661,0.213354
0.00822377,0.194386,0.0110737,0.20546,0.213684
0.00816413,0.193126,0.0110039,0.20413,0.212294
0.0081225,0.192715,0.0109546,0.20367,0.211793
0.00765918,0.194426,0.0104906,0.204916,0.212575
0.00814668,0.194641,0.0109818,0.205623,0.213769
