1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.94603191600,1.94487650200,1.88221428800,1.89090106300,Residual,16023333.3207,MLUPs,1331.94115610
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.94133652600,1.94132847100,1.88277487500,1.89111895100,Residual,2666666.66665,MLUPs,1335.16263939
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.94101901100,1.94101183700,1.88213928800,1.89082160500,Residual,567901.234395,MLUPs,1335.38104743
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.94249095200,1.94127790500,1.88258579400,1.89106736900,Residual,168724.279799,MLUPs,1334.36914974
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.94122355900,1.94121982900,1.88230393700,1.89104315300,Residual,69101.5089160,MLUPs,1335.24033746
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.94122961000,1.94122086300,1.88254870400,1.89105288200,Residual,35602.8467978,MLUPs,1335.23617538
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.94122611600,1.94122260400,1.88231673000,1.89102045500,Residual,21191.9985126,MLUPs,1335.23857867
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.94132666100,1.94131641200,1.88260983500,1.89116286600,Residual,13837.6573202,MLUPs,1335.16942412
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.94099675200,1.94098984500,1.88233170300,1.89083433300,Residual,9629.68440473,MLUPs,1335.39636134
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.94132790900,1.94132312500,1.88241702500,1.89116636000,Residual,7021.58649341,MLUPs,1335.16856580
