numproc,exec-time,init-time
51,8.5021e-05,1.08e-07
51,8.48473e-05,1.75e-07
51,8.47289e-05,1.98e-07
51,8.49004e-05,1.4e-07
51,8.87168e-05,1.06e-07
51,8.45619e-05,1.51e-07
51,8.5634e-05,3.29e-07
51,8.39244e-05,1.53e-07
51,8.4886e-05,1.35e-07
51,8.40284e-05,1.42e-07
